rank_diff,elo_diff,grass_win_pct_diff,form5_grass_diff,form10_all_diff,rest_days_diff,month_sin,month_cos,is_wimbledon,round_encoded,label,year,tourney_name,winner_name,loser_name
201.0,144.96808227116412,0.11515151515151512,0.19999999999999996,0.09999999999999998,-1118.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2017,wimbledon,monfils g.,brands d.
-29.0,-151.4633272050212,-0.19668737060041408,-0.6,-0.4,344.0,1.2246467991473532e-16,-1.0,0,0,1,2016,aegon championships,young d.,pospisil v.
40.0,181.8642834996083,0.16753246753246753,0.19999999999999996,0.20000000000000007,0.0,1.2246467991473532e-16,-1.0,1,0,1,2011,wimbledon,murray a.,lopez f.
7.0,171.59395951877013,0.3806451612903226,0.6000000000000001,0.49999999999999994,-5.0,1.2246467991473532e-16,-1.0,0,0,1,2010,aegon international,schuettler r.,golubev a.
-8.0,-10.324028451409959,-0.5,-0.6,-0.5,-333.0,1.2246467991473532e-16,-1.0,0,0,1,2014,gerry weber open,gojowczyk p.,przysiezny m.
92.0,96.10113907899859,0.25,-0.09999999999999998,0.09999999999999998,-364.0,1.2246467991473532e-16,-1.0,1,0,1,2001,wimbledon,rafter p.,dosedel s.
48.0,129.28962801711327,0.15625,-0.20000000000000007,0.0,9.0,1.2246467991473532e-16,-1.0,1,0,1,2005,wimbledon,grosjean s.,llodra m.
-228.0,-41.671297129283175,0.38888888888888884,0.4,0.4,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2005,wimbledon,lopez f.,sherwood d.
34.0,114.87253644204566,0.5714285714285714,0.8,0.7,-1078.0,1.2246467991473532e-16,-1.0,0,0,0,2005,stella artois,kim k.,srichaphan p.
48.0,-20.20385311359223,-0.14545454545454545,-0.19999999999999996,-0.09999999999999998,1.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2021,wimbledon,hurkacz h.,giron m.
196.0,-45.42448032097718,-0.07932692307692313,0.39999999999999997,0.19999999999999996,-2.0,1.2246467991473532e-16,-1.0,1,0,1,2012,wimbledon,tsonga j.w.,hewitt l.
-70.0,-46.093179253591416,-0.5,-0.5,-0.5,-350.0,1.2246467991473532e-16,-1.0,0,0,1,2001,stella artois,caratti c.,ivanisevic g.
-79.0,-45.5162941508745,-0.010101010101010166,-0.19999999999999996,-0.09999999999999998,-0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2016,hall of fame championships,mannarino a.,groth s.
-65.0,-46.754942875211555,-0.03448275862068961,-0.39999999999999997,-0.19999999999999996,4.0,1.2246467991473532e-16,-1.0,0,0,1,2004,ordina open,sluiter r.,schuettler r.
-36.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2246467991473532e-16,-1.0,0,3,0,2024,s hertogenbosch,luca nardi,david goffin
51.0,-78.1432636076297,-0.07180851063829785,0.0,-0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2008,wimbledon,schuettler r.,clement a.
-54.0,-19.508858637343565,-0.1111111111111111,0.39999999999999997,-0.06666666666666671,-351.0,1.2246467991473532e-16,-1.0,0,0,0,2014,aegon international,kamke t.,evans d.
-29.0,-65.1902805740283,0.059523809523809534,-0.0,0.06666666666666665,-1.0,1.2246467991473532e-16,-1.0,0,0,0,2009,gerry weber open,kohlschreiber p.,beck a.
-4.0,-290.3418840874215,-0.2765300158637388,-0.19999999999999996,-0.09999999999999998,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2019,wimbledon,federer r.,nishikori k.
40.0,126.60318215040047,0.28965517241379307,0.4,0.19999999999999996,-0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2013,hall of fame championships,russell m.,sijsling i.
55.0,-123.91534351074256,-0.32152406417112295,-0.2,-0.10000000000000003,0.0,1.2246467991473532e-16,-1.0,1,0,1,2021,wimbledon,lajovic d.,simon g.
-8.0,-48.363962261748384,0.04365079365079361,-0.0,-0.12857142857142856,-350.0,1.2246467991473532e-16,-1.0,0,0,0,2006,stella artois,mirnyi m.,bracciali d.
-100.0,-102.27836252485895,-0.09999999999999998,0.09999999999999998,-0.0,337.0,1.2246467991473532e-16,-1.0,1,0,0,2007,wimbledon,safin m.,de voest r.
30.0,8.350715263529537,-0.020000000000000018,0.0,0.09999999999999998,0.0,1.2246467991473532e-16,-1.0,0,0,1,2006,gerry weber open,soderling r.,pavel a.
-40.0,27.285890527901756,0.01930147058823528,0.0,-0.20000000000000007,0.0,1.2246467991473532e-16,-1.0,0,0,1,2015,gerry weber open,seppi a.,nishikori k.
-101.0,-226.59554138985868,-0.16091954022988508,0.19999999999999996,-0.0,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2007,stella artois,roddick a.,mahut n.
-44.0,19.519356888650464,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2000,wimbledon,henman t.,clement a.
420.0,65.59209005449043,-0.40909090909090906,-0.4,-0.4,10.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2023,hall of fame championships,paul t.,quinn e.
-270.0,-28.952180642825397,0.4444444444444444,0.19999999999999996,0.4444444444444444,1.0,1.2246467991473532e-16,-1.0,0,0,1,2021,queen's club championships,draper j.,bublik a.
125.0,-153.5276212646438,-0.2580645161290323,-0.0,-0.09999999999999998,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2005,ordina open,philippoussis m.,sanguinetti d.
20.0,-25.892314981686695,-0.16666666666666669,-0.0,-0.16666666666666669,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2021,viking international,ivashka i.,popyrin a.
116.0,-23.437902429380983,0.1314102564102565,0.20000000000000007,0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2023,wimbledon,rublev a.,goffin d.
66.0,158.51555639920252,0.196078431372549,0.4,0.4,-1.0,1.2246467991473532e-16,-1.0,1,0,0,2003,wimbledon,gimelstob j.,clement a.
279.0,74.66328191925027,0.6,0.6,0.7,11.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2003,hall of fame championships,vemic d.,fish m.
-73.0,-1.0988156992884797,-0.011904761904761973,0.4,-0.02857142857142858,-1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2003,hall of fame championships,ginepri r.,carraz g.
-70.0,-167.84372864629404,-0.1636363636363637,-0.19999999999999996,-0.30000000000000004,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2021,wimbledon,berrettini m.,ivashka i.
-33.0,-127.85753638291249,0.02051282051282044,0.20000000000000007,-0.13333333333333341,-0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2019,hall of fame championships,isner j.,humbert u.
59.0,118.14904179040718,-0.3555555555555555,-0.19999999999999996,-0.4,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2012,aegon championships,rosol l.,baghdatis m.
30.0,-44.22144785738874,0.3333333333333333,0.2,0.3,351.0,1.2246467991473532e-16,-1.0,0,0,1,2013,gerry weber open,mayer l.,struff j.l.
28.0,-155.29509456742358,-0.15251358695652173,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,1,0,1,2022,wimbledon,isner j.,murray a.
-19.0,90.7688796715463,0.20361990950226244,0.19999999999999996,0.29999999999999993,0.0,1.2246467991473532e-16,-1.0,0,0,1,2003,nottingham open,kratochvil m.,koubek s.
-26.0,-58.38298860137161,0.0,0.0,-0.20000000000000007,0.0,1.2246467991473532e-16,-1.0,0,0,1,2007,gerry weber open,kohlschreiber p.,blake j.
-64.0,6.3775893322304,0.06666666666666671,0.2,0.06666666666666671,-4.0,1.2246467991473532e-16,-1.0,0,0,0,2023,eastbourne international,cerundolo f.,huesler m.a.
-82.0,-329.37667482814095,-0.21153846153846156,-0.30000000000000004,-0.30000000000000004,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2021,wimbledon,cilic m.,bonzi b.
27.0,107.81518335786814,0.06521739130434778,0.0,0.30000000000000004,-2.0,1.2246467991473532e-16,-1.0,0,0,1,2012,aegon international,seppi a.,harrison r.
-59.0,142.30347467799334,0.27971014492753626,0.39999999999999997,0.3,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2011,aegon international,nishikori k.,schuettler r.
-27.0,-128.6297962518745,-0.09999999999999998,-0.0,-0.20000000000000007,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2016,topshelf open,karlovic i.,mannarino a.
51.0,51.73853773733413,-0.18666666666666665,-0.06666666666666665,-0.06666666666666665,1.0,1.2246467991473532e-16,-1.0,0,0,1,2014,gerry weber open,nishikori k.,johnson s.
-134.0,-465.00799608819693,-0.8256880733944955,-0.8,-0.9,-13.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2017,wimbledon,murray a.,bublik a.
41.0,223.9493647881452,0.42307692307692313,0.19999999999999996,0.4,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2002,ordina open,clement a.,hewitt l.
78.0,69.77838799227288,0.07625482625482627,0.4,0.30000000000000004,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2023,stuttgart open,fucsovics m.,fritz t.
-138.0,-8.28776797859905,-0.0,-0.19999999999999996,-0.09999999999999998,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2018,wimbledon,fognini f.,bolelli s.
-86.0,39.68002101281627,0.5714285714285714,0.6,0.5714285714285714,-373.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2018,wimbledon,albot r.,carreno busta p.
-33.0,-123.07794360572166,-0.11977935382190708,-0.4,-0.19999999999999996,0.0,1.2246467991473532e-16,-1.0,1,0,1,2009,wimbledon,seppi a.,blake j.
60.0,135.1187953381293,0.22916666666666669,0.6000000000000001,0.3,-5.0,1.2246467991473532e-16,-1.0,0,0,1,2018,aegon championships,chardy j.,smyczek t.
-19.0,17.31329394941781,-0.375,-0.2,-0.375,-4.0,1.2246467991473532e-16,-1.0,0,0,0,2023,mallorca championships,hanfmann y.,cachin p.
157.0,57.98672167895984,0.2777777777777778,0.3,0.2777777777777778,-1.0,1.2246467991473532e-16,-1.0,1,0,1,2021,wimbledon,gerasimov e.,clarke j.
-78.0,104.48008600110325,0.14880952380952384,0.0,0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2004,hall of fame championships,rusedski g.,carlsen k.
-12.0,25.154543014451292,0.1842105263157895,0.3,0.09999999999999998,-0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2022,hall of fame championships,duckworth j.,halys q.
-283.0,-167.91577107634998,0.28205128205128205,0.19999999999999996,0.19999999999999996,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2022,mallorca championships,bautista agut r.,bellier a.
-147.0,-99.48492985052326,-0.2121212121212121,-0.19999999999999996,-0.26666666666666666,363.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2016,hall of fame championships,mannarino a.,duckworth j.
265.0,124.79725931230655,0.1923076923076923,0.0,0.29999999999999993,1.0,1.2246467991473532e-16,-1.0,0,0,1,2007,the nottingham open,gasquet r.,vacek j.
51.0,253.324888705567,0.2391608391608392,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,1,0,1,2014,wimbledon,nadal r.,rosol l.
-7.0,103.53501947657787,0.08823529411764708,0.30000000000000004,0.30000000000000004,0.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2013,hall of fame championships,mahut n.,smyczek t.
-8.0,-157.07683319476837,-0.15319148936170213,-0.2,-0.2,-3.0,1.2246467991473532e-16,-1.0,0,0,0,2017,aegon international,anderson k.,bellucci t.
-26.0,-183.46030388728173,-0.18354430379746833,-0.0,-0.19999999999999996,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2016,wimbledon,gasquet r.,ramos-vinolas a.
-25.0,-16.882978327070077,0.0,0.0,0.0,364.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2002,hall of fame championships,fukarek o.,massa e.
-23.0,3.6670989164558705,0.1785714285714286,0.15000000000000002,0.1785714285714286,0.0,1.2246467991473532e-16,-1.0,1,0,1,2004,wimbledon,mayer f.,johansson j.
-289.0,22.777787487937985,-0.375,-0.4,-0.375,-349.0,1.2246467991473532e-16,-1.0,0,0,0,2015,mercedes cup,haider-maurer a.,marterer m.
-30.0,-16.42509406435215,-0.0043290043290044045,0.19999999999999996,0.17142857142857137,-1.0,1.2246467991473532e-16,-1.0,0,0,0,2007,stella artois,ginepri r.,serra f.
111.0,23.9435315636224,0.5,0.6,0.5,-28.0,1.2246467991473532e-16,-1.0,0,0,0,2003,stella artois,karlovic i.,gimelstob j.
90.0,9.447672066458153,0.15714285714285714,0.39999999999999997,0.3,350.0,1.2246467991473532e-16,-1.0,1,0,1,2009,wimbledon,wawrinka s.,schwank e.
8.0,-10.986669237810702,0.3333333333333333,0.3333333333333333,0.3333333333333333,727.0,1.2246467991473532e-16,-1.0,1,0,0,2021,wimbledon,van de zandschulp b.,barrere g.
21.0,180.2704219709799,0.496969696969697,0.6000000000000001,0.49999999999999994,0.0,1.2246467991473532e-16,-1.0,1,0,1,2003,wimbledon,bjorkman j.,melzer j.
85.0,50.100856105201956,0.09999999999999998,0.09999999999999998,0.19999999999999996,-364.0,1.2246467991473532e-16,-1.0,0,0,1,2002,nottingham open,santoro f.,simoni a.
63.0,487.67048912350083,0.3632756132756133,0.6,0.30000000000000004,-374.0,1.2246467991473532e-16,-1.0,0,0,1,2010,gerry weber open,federer r.,nieminen j.
51.0,82.89599487786063,0.5,0.4,0.5,0.0,-0.4999999999999997,-0.8660254037844388,1,3,1,2024,wimbledon,jannik sinner,miomir kecmanovic
-75.0,-83.48190115780744,-0.24038461538461536,-0.39999999999999997,-0.325,0.0,1.2246467991473532e-16,-1.0,0,0,1,2015,topshelf open,marchenko i.,sousa j.
45.0,109.1908898383308,0.11857142857142855,0.20000000000000007,0.09999999999999998,341.0,1.2246467991473532e-16,-1.0,0,0,1,2009,aegon championships,murray a.,seppi a.
-49.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2000,stella artois,pozzi g.,siemerink j.
31.0,215.83759571404744,-0.10344827586206895,-0.19999999999999996,-0.09999999999999998,0.0,1.2246467991473532e-16,-1.0,1,0,1,2002,wimbledon,hewitt l.,nalbandian d.
17.0,-130.606630158014,-0.14379084967320266,0.39999999999999997,-0.09999999999999998,-1.0,1.2246467991473532e-16,-1.0,0,0,1,2021,queen's club championships,evans d.,mannarino a.
4.0,14.66959453773984,0.08333333333333331,0.08333333333333331,0.08333333333333331,0.0,1.2246467991473532e-16,-1.0,0,0,1,2002,nottingham open,pless k.,hipfl m.
12.0,-22.00187345700101,-0.13333333333333336,-0.2,-0.10000000000000003,1.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2019,wimbledon,hurkacz h.,lajovic d.
159.0,228.54210386557065,0.5102564102564103,0.39999999999999997,0.5333333333333333,-2.0,1.2246467991473532e-16,-1.0,0,0,1,2007,the nottingham open,bjorkman j.,bloomfield r.
-10.0,1.6394637108844563,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,1,0,1,2000,wimbledon,rosset m.,haas t.
-188.0,48.56836410807546,0.13445378151260512,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,1,0,1,2003,wimbledon,popp a.,novak j.
-77.0,119.91309959204386,0.375,0.55,0.44999999999999996,-7.0,1.2246467991473532e-16,-1.0,1,0,1,2002,wimbledon,arthurs w.,novak j.
-53.0,-204.6941040861891,-0.18619142572283154,-0.0,-0.09999999999999998,-343.0,1.2246467991473532e-16,-1.0,0,0,0,2015,mercedes cup,nadal r.,baghdatis m.
18.0,-25.685648847794027,-0.02777777777777779,0.0,-0.11111111111111116,0.0,1.2246467991473532e-16,-1.0,1,0,1,2000,wimbledon,sampras p.,rafter p.
-380.0,35.12159248999728,0.05294117647058816,-0.19999999999999996,-0.09999999999999998,-1.0,1.2246467991473532e-16,-1.0,0,0,0,2009,aegon championships,ferrero j.c.,grosjean s.
63.0,15.26369320647791,-0.0,-0.0,-0.0,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2000,stella artois,agenor r.,rosset m.
-75.0,-106.53621187348881,-0.38095238095238093,-0.4,-0.41428571428571426,-7.0,1.2246467991473532e-16,-1.0,1,0,1,2001,wimbledon,stoliarov a.,ferreira w.
-319.0,-9.16120621825553,0.5,0.6,0.4,0.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2010,hall of fame championships,klaasen r.,ram r.
-31.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2246467991473532e-16,-1.0,0,3,0,2024,s hertogenbosch,alexei popyrin,rinky hijikata
132.0,-22.829340264864413,-0.33333333333333337,-0.33333333333333337,-0.33333333333333337,0.0,1.2246467991473532e-16,-1.0,0,0,1,2025,rosmalen grass court championships,bergs z.,lajal m.
14.0,33.74446649603078,0.32142857142857145,0.15000000000000002,0.32142857142857145,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2010,unicef open,stakhovsky s.,giraldo s.
-47.0,115.58720708484589,-0.0,-0.0,-0.0,1085.0,1.2246467991473532e-16,-1.0,1,0,0,2012,wimbledon,phau b.,odesnik w.
-159.0,-150.83550216699632,0.03431372549019607,0.06666666666666665,-0.033333333333333326,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2016,topshelf open,querrey s.,kozlov s.
-8.0,28.784713977957836,0.004509283819628673,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,1,2025,halle open,medvedev d.,zverev a.
40.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,1,2000,gerry weber open,kiefer n.,portas a.
-48.0,-39.5915432533086,-0.04750752760120447,0.19999999999999996,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,1,2015,aegon open,istomin d.,querrey s.
156.0,4.242320877943257,-0.5428571428571429,-0.4,-0.5,0.0,1.2246467991473532e-16,-1.0,0,0,1,2017,mercedes cup,zverev m.,hanfmann y.
-70.0,46.61988293612967,0.08730158730158727,0.19999999999999996,-0.09999999999999998,-2.0,1.2246467991473532e-16,-1.0,0,0,0,2015,topshelf open,pospisil v.,matosevic m.
-91.0,-69.3243095851467,0.0008203445447088065,0.0,0.0,3.0,1.2246467991473532e-16,-1.0,1,0,1,2016,wimbledon,istomin d.,anderson k.
-65.0,9.479969096898003,0.125,0.19999999999999996,0.125,-7.0,1.2246467991473532e-16,-1.0,0,0,0,2018,antalya open,dzumhur d.,copil m.
279.0,1.3458998097755739,-0.5454545454545454,-0.4,-0.5,0.0,1.2246467991473532e-16,-1.0,0,0,1,2008,slazenger open,simon g.,groth s.
-209.0,-30.02152916550085,-0.21153846153846156,-0.15000000000000002,-0.25,-11.0,1.2246467991473532e-16,-1.0,0,0,0,2009,gerry weber open,zverev m.,sirianni j.
-40.0,-264.0644778393985,-0.313953488372093,-0.0,-0.20000000000000007,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2010,wimbledon,nadal r.,petzschner p.
19.0,43.51623631530947,0.2121212121212121,0.19999999999999996,0.26666666666666666,14.0,1.2246467991473532e-16,-1.0,0,0,1,2002,queens club,sluiter r.,dent t.
-8.0,250.93412946314584,0.17233074658817227,0.4,0.10000000000000009,0.0,1.2246467991473532e-16,-1.0,0,0,1,2021,queen's club championships,cilic m.,fognini f.
-26.0,-83.77897652947081,-0.27777777777777785,-0.19999999999999996,-0.36666666666666664,0.0,1.2246467991473532e-16,-1.0,1,0,1,2002,wimbledon,voinea a.,santoro f.
-80.0,91.17370893426164,0.20300751879699247,0.0,0.2,-3.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2010,hall of fame championships,mahut n.,falla a.
-8.0,-1.4368983498059151,-0.0,-0.09999999999999998,-0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2023,wimbledon,halys q.,vukic a.
-12.0,22.00187345700101,0.13333333333333336,0.2,0.10000000000000003,-1.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2019,wimbledon,hurkacz h.,lajovic d.
-13.0,-91.61525843275945,-0.1382868937048503,0.39999999999999997,-0.09999999999999998,345.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2019,hall of fame championships,zverev m.,smyczek t.
-34.0,-29.513817096230014,-0.16666666666666669,-0.0,-0.16666666666666669,-350.0,1.2246467991473532e-16,-1.0,0,0,0,2002,nottingham open,massu n.,mamiit c.
-39.0,36.09247649601957,-0.07575757575757575,0.30000000000000004,-0.0,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2019,wimbledon,humbert u.,granollers m.
-1.0,41.62811083528368,0.037878787878787956,0.19999999999999996,0.09999999999999998,3.0,1.2246467991473532e-16,-1.0,0,0,0,2010,gerry weber open,troicki v.,garcia-lopez g.
271.0,-8.240298423853346,0.036363636363636376,0.2,-0.10000000000000003,-719.0,1.2246467991473532e-16,-1.0,0,0,0,2023,mallorca championships,pella g.,giron m.
36.0,-3.03536165189621,0.0,0.0,0.0,-7.0,1.2246467991473532e-16,-1.0,1,0,1,2001,wimbledon,arazi h.,rochus o.
87.0,-41.281394279303186,0.2857142857142857,0.2,0.2857142857142857,7.0,1.2246467991473532e-16,-1.0,1,0,1,2001,wimbledon,clement a.,puentes g.
50.0,89.60388047820493,0.08704061895551263,-0.20000000000000007,0.0,0.0,1.2246467991473532e-16,-1.0,1,0,1,2014,wimbledon,tsonga j.w.,querrey s.
-1.0,74.36316309727135,0.06875816993464057,-0.0,-0.0,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2015,wimbledon,djokovic n.,federer r.
3.0,23.715019673297093,-0.0636363636363636,-0.0,-0.29999999999999993,-5.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2018,wimbledon,khachanov k.,ferrer d.
-40.0,-55.63189574788498,-0.5384615384615384,-0.4,-0.5,736.0,1.2246467991473532e-16,-1.0,0,0,1,2023,eastbourne international,vukic a.,nakashima b.
35.0,68.22774396577915,0.3333333333333333,0.39999999999999997,0.3,-351.0,1.2246467991473532e-16,-1.0,0,0,1,2003,nottingham open,rochus o.,labadze i.
-69.0,50.59081617748302,0.20779220779220775,-0.0,0.17142857142857137,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2006,gerry weber open,nieminen j.,kohlschreiber p.
130.0,99.13948196190199,0.6111111111111112,1.0,0.8,2.0,1.2246467991473532e-16,-1.0,1,0,1,2008,wimbledon,ferrer d.,stakhovsky s.
37.0,0.9577611849306322,0.4,0.2,0.3,-353.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2004,hall of fame championships,sanguinetti d.,kendrick r.
-286.0,16.97056662888781,0.0,0.0,0.0,-734.0,1.2246467991473532e-16,-1.0,0,0,1,2021,queen's club championships,draper j.,sinner j.
182.0,14.07848023716997,0.5384615384615384,0.4,0.5,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2023,mallorca championships,harris l.,kotov p.
19.0,-12.367854972307441,-0.16666666666666669,-0.16666666666666669,-0.16666666666666669,-14.0,1.2246467991473532e-16,-1.0,0,3,1,2024,eastbourne,flavio cobolli,arthur rinderknech
-2.0,93.38387722794755,0.1084745762711864,-0.19999999999999996,0.09999999999999998,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2018,wimbledon,medvedev d.,garcia-lopez g.
38.0,-108.96250310860046,-0.09468085106382973,0.19999999999999996,0.10000000000000009,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2008,wimbledon,ancic m.,ferrer d.
18.0,93.56592576990488,0.09485407066052232,-0.0,-0.0,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2017,wimbledon,querrey s.,tsonga j.w.
-17.0,17.314329449152865,0.09166666666666667,-0.19999999999999996,-0.0,350.0,1.2246467991473532e-16,-1.0,0,0,0,2002,queens club,schalken s.,gambill j.m.
-19.0,94.20941409656257,0.18000000000000005,0.09999999999999998,0.19999999999999996,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2003,gerry weber open,stepanek r.,escude n.
-16.0,114.73719765689543,0.54,0.4,0.5,343.0,1.2246467991473532e-16,-1.0,0,0,1,2018,ricoh open,tomic b.,king k.
17.0,26.219095690667245,0.038461538461538436,0.30000000000000004,0.09999999999999998,0.0,1.2246467991473532e-16,-1.0,1,0,1,2004,wimbledon,ancic m.,benneteau j.
75.0,14.593046673400522,0.08333333333333331,0.08333333333333331,0.08333333333333331,-0.0,1.2246467991473532e-16,-1.0,0,0,0,2001,stella artois,sa a.,vinciguerra a.
8.0,48.363962261748384,-0.04365079365079361,0.0,0.12857142857142856,350.0,1.2246467991473532e-16,-1.0,0,0,1,2006,stella artois,mirnyi m.,bracciali d.
-101.0,-305.7444567746859,-0.2548369264787176,-0.4,-0.30000000000000004,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2021,wimbledon,djokovic n.,anderson k.
10.0,15.460471919404881,0.5,0.5,0.5,-7.0,1.2246467991473532e-16,-1.0,0,3,1,2024,halle,zhizhen zhang,sebastian ofner
55.0,-14.689890693028701,-0.07142857142857145,-0.0,-0.07142857142857145,350.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2017,wimbledon,gojowczyk p.,copil m.
53.0,-59.93534351819221,-0.7142857142857143,-0.8,-0.7142857142857143,0.0,-0.4999999999999997,-0.8660254037844388,1,1,1,2024,wimbledon,jaume munar,billy harris
2.0,81.29019284069977,0.15555555555555556,0.0,0.19999999999999996,352.0,1.2246467991473532e-16,-1.0,0,0,1,2015,aegon championships,simon g.,goffin d.
-274.0,-38.35715473714254,-0.33333333333333337,-0.2,-0.13333333333333333,18.0,1.2246467991473532e-16,-1.0,0,0,0,2010,aegon championships,ginepri r.,ward j.
8.0,55.601588386931326,0.01968864468864462,-0.20000000000000007,0.0,0.0,-0.4999999999999997,-0.8660254037844388,1,0,1,2015,wimbledon,cilic m.,isner j.
-11.0,-32.05396931079804,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-14.0,1.2246467991473532e-16,-1.0,1,0,1,2000,wimbledon,haas t.,kiefer n.
-39.0,-162.24607365547968,-0.6176470588235294,-0.8,-0.7,-2.0,1.2246467991473532e-16,-1.0,1,0,0,2016,wimbledon,raonic m.,carreno busta p.
50.0,-140.50262407899845,-0.19767441860465118,-0.0,-0.0,-0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,2004,hall of fame championships,rusedski g.,morrison j.
37.0,97.98591790925593,0.07916666666666661,1.0,0.29999999999999993,-383.0,1.2246467991473532e-16,-1.0,0,0,1,2008,gerry weber open,santoro f.,schuettler r.
-40.0,-126.60318215040047,-0.28965517241379307,-0.4,-0.19999999999999996,0.0,-0.4999999999999997,-0.8660254037844388,0,0,1,2013,hall of fame championships,russell m.,sijsling i.
97.0,-47.59367225091842,-0.5517241379310345,-0.4,-0.5,-335.0,1.2246467991473532e-16,-1.0,0,0,0,2013,aegon championships,mahut n.,williams r.
-26.0,-82.23859604543418,-0.5,-0.6,-0.6,-0.0,1.2246467991473532e-16,-1.0,1,0,0,2021,wimbledon,sandgren t.,gombos n.
-36.0,-123.91285939360046,-0.13240418118466907,-0.0,-0.19999999999999996,-0.0,-0.4999999999999997,-0.8660254037844388,1,0,0,2016,wimbledon,nishikori k.,kuznetsov an.
-63.0,56.565137028772824,0.2172284644194757,-0.4,0.0,4.0,1.2246467991473532e-16,-1.0,0,0,1,2022,rosmalen grass court championships,simon g.,duckworth j.
90.0,-102.72269458991036,-0.4,-0.2,-0.4,-2.0,1.2246467991473532e-16,-1.0,0,0,0,2006,ordina open,kohlschreiber p.,davydenko n.
14.0,41.30227507627865,-0.0,-0.0,-0.0,-7.0,1.2246467991473532e-16,-1.0,0,0,0,2007,ordina open,berrer m.,hartfield d.
152.0,7.012124389591008,0.45454545454545453,0.4,0.4,-354.0,1.2246467991473532e-16,-1.0,0,0,1,2018,antalya open,copil m.,ilkel c.
