tourney_name,tourney_date,surface,round,winner_name,loser_name,winner_rank,loser_rank,best_of,source,year
stella artois,2005-06-06,grass,1st round,guccione c.,vliegen k.,188,122.0,3.0,tennis_data,2005
stella artois,2005-06-06,grass,1st round,andreev i.,mackin a.,42,230.0,3.0,tennis_data,2005
stella artois,2005-06-06,grass,1st round,kim k.,srichaphan p.,70,36.0,3.0,tennis_data,2005
stella artois,2005-06-06,grass,1st round,ginepri r.,burgsmuller l.,73,103.0,3.0,tennis_data,2005
gerry weber open,2005-06-06,grass,1st round,canas g.,verdasco f.,8,57.0,3.0,tennis_data,2005
gerry weber open,2005-06-06,grass,1st round,melzer j.,martin a.,37,52.0,3.0,tennis_data,2005
gerry weber open,2005-06-06,grass,1st round,mayer f.,youzhny m.,60,33.0,3.0,tennis_data,2005
gerry weber open,2005-06-06,grass,1st round,lopez f.,carlsen k.,32,53.0,3.0,tennis_data,2005
gerry weber open,2005-06-06,grass,1st round,rochus o.,saulnier c.,39,50.0,3.0,tennis_data,2005
gerry weber open,2005-06-06,grass,1st round,safin m.,popp a.,5,132.0,3.0,tennis_data,2005
gerry weber open,2005-06-06,grass,1st round,haas t.,novak j.,23,27.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,karlovic i.,mertinak m.,77,140.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,2nd round,grosjean s.,garcia-lopez g.,21,81.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,2nd round,henman t.,ginepri r.,9,73.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,blake j.,morrison j.,111,104.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,2nd round,stepanek r.,carraz g.,16,116.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,dent t.,behrend t.,30,80.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,zib t.,haehnel j.,62,93.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,gasquet r.,tipsarevic j.,29,96.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,muller g.,benneteau j.,69,133.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,mirnyi m.,berdych t.,40,43.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,2nd round,hewitt l.,malisse x.,2,51.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,mathieu p.h.,baghdatis m.,61,88.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,delgado j.,monfils g.,205,82.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,hernych j.,clement a.,75,92.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,tursunov d.,bjorkman j.,155,106.0,3.0,tennis_data,2005
stella artois,2005-06-07,grass,1st round,philippoussis m.,sluiter r.,189,100.0,3.0,tennis_data,2005
gerry weber open,2005-06-07,grass,1st round,zimonjic n.,kiefer n.,710,26.0,3.0,tennis_data,2005
gerry weber open,2005-06-07,grass,1st round,ferrero j.c.,voltchkov v.,34,182.0,3.0,tennis_data,2005
gerry weber open,2005-06-07,grass,1st round,norman d.,rochus c.,118,48.0,3.0,tennis_data,2005
gerry weber open,2005-06-07,grass,1st round,wang y.t.,llodra m.,156,66.0,3.0,tennis_data,2005
gerry weber open,2005-06-07,grass,1st round,santoro f.,pavel a.,55,45.0,3.0,tennis_data,2005
gerry weber open,2005-06-07,grass,1st round,federer r.,soderling r.,1,35.0,3.0,tennis_data,2005
gerry weber open,2005-06-07,grass,1st round,kohlschreiber p.,johansson j.,71,10.0,3.0,tennis_data,2005
gerry weber open,2005-06-07,grass,1st round,schuettler r.,nalbandian d.,64,18.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,roddick a.,philippoussis m.,4,189.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,karlovic i.,gonzalez f.,77,24.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,ancic m.,hernych j.,22,75.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,zib t.,kim k.,62,70.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,mirnyi m.,sanguinetti d.,40,63.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,guccione c.,andreev i.,188,42.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,johansson t.,muller g.,20,69.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,gasquet r.,delgado j.,29,205.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,blake j.,hanescu v.,111,59.0,3.0,tennis_data,2005
gerry weber open,2005-06-08,grass,2nd round,safin m.,santoro f.,5,55.0,3.0,tennis_data,2005
gerry weber open,2005-06-08,grass,2nd round,rochus o.,lopez f.,39,32.0,3.0,tennis_data,2005
gerry weber open,2005-06-08,grass,2nd round,kohlschreiber p.,wang y.t.,71,156.0,3.0,tennis_data,2005
gerry weber open,2005-06-08,grass,2nd round,haas t.,melzer j.,23,37.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,murray a.,dent t.,357,30.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,rusedski g.,tursunov d.,38,155.0,3.0,tennis_data,2005
gerry weber open,2005-06-08,grass,1st round,waske a.,nadal r.,147,3.0,3.0,tennis_data,2005
stella artois,2005-06-08,grass,2nd round,beck k.,mathieu p.h.,44,61.0,3.0,tennis_data,2005
stella artois,2005-06-09,grass,3rd round,hewitt l.,mirnyi m.,2,40.0,3.0,tennis_data,2005
stella artois,2005-06-09,grass,3rd round,grosjean s.,blake j.,21,111.0,3.0,tennis_data,2005
stella artois,2005-06-09,grass,3rd round,stepanek r.,rusedski g.,16,38.0,3.0,tennis_data,2005
stella artois,2005-06-09,grass,3rd round,johansson t.,murray a.,20,357.0,3.0,tennis_data,2005
stella artois,2005-06-09,grass,3rd round,gasquet r.,ancic m.,29,22.0,3.0,tennis_data,2005
stella artois,2005-06-09,grass,3rd round,roddick a.,beck k.,4,44.0,3.0,tennis_data,2005
stella artois,2005-06-09,grass,3rd round,karlovic i.,zib t.,77,62.0,3.0,tennis_data,2005
stella artois,2005-06-09,grass,3rd round,henman t.,guccione c.,9,188.0,3.0,tennis_data,2005
gerry weber open,2005-06-09,grass,2nd round,schuettler r.,norman d.,64,118.0,3.0,tennis_data,2005
gerry weber open,2005-06-09,grass,2nd round,ferrero j.c.,waske a.,34,147.0,3.0,tennis_data,2005
gerry weber open,2005-06-09,grass,2nd round,federer r.,mayer f.,1,60.0,3.0,tennis_data,2005
gerry weber open,2005-06-09,grass,2nd round,canas g.,zimonjic n.,8,710.0,3.0,tennis_data,2005
stella artois,2005-06-10,grass,quarterfinals,stepanek r.,gasquet r.,16,29.0,3.0,tennis_data,2005
gerry weber open,2005-06-10,grass,quarterfinals,canas g.,schuettler r.,8,64.0,3.0,tennis_data,2005
gerry weber open,2005-06-10,grass,quarterfinals,haas t.,ferrero j.c.,23,34.0,3.0,tennis_data,2005
gerry weber open,2005-06-10,grass,quarterfinals,safin m.,rochus o.,5,39.0,3.0,tennis_data,2005
gerry weber open,2005-06-10,grass,quarterfinals,federer r.,kohlschreiber p.,1,71.0,3.0,tennis_data,2005
stella artois,2005-06-10,grass,quarterfinals,roddick a.,grosjean s.,4,21.0,3.0,tennis_data,2005
stella artois,2005-06-10,grass,quarterfinals,karlovic i.,hewitt l.,77,2.0,3.0,tennis_data,2005
stella artois,2005-06-10,grass,quarterfinals,johansson t.,henman t.,20,9.0,3.0,tennis_data,2005
stella artois,2005-06-11,grass,semifinals,karlovic i.,johansson t.,77,20.0,3.0,tennis_data,2005
stella artois,2005-06-11,grass,semifinals,roddick a.,stepanek r.,4,16.0,3.0,tennis_data,2005
gerry weber open,2005-06-11,grass,semifinals,safin m.,canas g.,5,8.0,3.0,tennis_data,2005
gerry weber open,2005-06-11,grass,semifinals,federer r.,haas t.,1,23.0,3.0,tennis_data,2005
stella artois,2005-06-12,grass,the final,roddick a.,karlovic i.,4,77.0,3.0,tennis_data,2005
gerry weber open,2005-06-12,grass,the final,federer r.,safin m.,1,5.0,3.0,tennis_data,2005
nottingham open,2005-06-13,grass,1st round,lee h.t.,martin a.,68,51.0,3.0,tennis_data,2005
nottingham open,2005-06-13,grass,1st round,marray j.,mackin a.,274,221.0,3.0,tennis_data,2005
nottingham open,2005-06-13,grass,1st round,vacek j.,mello r.,285,54.0,3.0,tennis_data,2005
nottingham open,2005-06-13,grass,1st round,dent t.,popp a.,30,136.0,3.0,tennis_data,2005
nottingham open,2005-06-13,grass,1st round,rettenmaier t.,tipsarevic j.,405,109.0,3.0,tennis_data,2005
nottingham open,2005-06-13,grass,1st round,carlsen k.,mankad h.,52,255.0,3.0,tennis_data,2005
nottingham open,2005-06-13,grass,1st round,hrbaty d.,ginepri r.,24,74.0,3.0,tennis_data,2005
ordina open,2005-06-13,grass,1st round,mathieu p.h.,vanek j.,60,97.0,3.0,tennis_data,2005
ordina open,2005-06-13,grass,1st round,llodra m.,gremelmayr d.,65,379.0,3.0,tennis_data,2005
ordina open,2005-06-13,grass,1st round,hernych j.,van scheppingen d.,77,144.0,3.0,tennis_data,2005
ordina open,2005-06-13,grass,1st round,robredo t.,muller g.,13,69.0,3.0,tennis_data,2005
ordina open,2005-06-13,grass,1st round,burgsmuller l.,wawrinka s.,101,73.0,3.0,tennis_data,2005
ordina open,2005-06-13,grass,1st round,arthurs w.,sluiter r.,86,99.0,3.0,tennis_data,2005
nottingham open,2005-06-13,grass,1st round,berdych t.,ventura s.,43,111.0,3.0,tennis_data,2005
ordina open,2005-06-13,grass,1st round,soderling r.,haehnel j.,35,106.0,3.0,tennis_data,2005
ordina open,2005-06-13,grass,1st round,coria g.,uebel l.,14,288.0,3.0,tennis_data,2005
ordina open,2005-06-13,grass,1st round,kohlschreiber p.,lisnard j.r.,64,93.0,3.0,tennis_data,2005
nottingham open,2005-06-13,grass,1st round,beck k.,monfils g.,45,82.0,3.0,tennis_data,2005
nottingham open,2005-06-14,grass,1st round,srichaphan p.,hilton m.,37,212.0,3.0,tennis_data,2005
nottingham open,2005-06-14,grass,1st round,gasquet r.,zib t.,27,61.0,3.0,tennis_data,2005
nottingham open,2005-06-14,grass,1st round,mirnyi m.,sargsian s.,40,91.0,3.0,tennis_data,2005
nottingham open,2005-06-14,grass,1st round,rochus o.,kim k.,36,71.0,3.0,tennis_data,2005
nottingham open,2005-06-14,grass,1st round,karlovic i.,andreev i.,59,44.0,3.0,tennis_data,2005
nottingham open,2005-06-14,grass,1st round,ljubicic i.,hanescu v.,17,57.0,3.0,tennis_data,2005
nottingham open,2005-06-14,grass,1st round,johansson t.,tursunov d.,18,153.0,3.0,tennis_data,2005
ordina open,2005-06-14,grass,1st round,bjorkman j.,pavel a.,112,42.0,3.0,tennis_data,2005
ordina open,2005-06-14,grass,1st round,garcia-lopez g.,klein t.,81,839.0,3.0,tennis_data,2005
ordina open,2005-06-14,grass,1st round,benneteau j.,petzschner p.,129,283.0,3.0,tennis_data,2005
ordina open,2005-06-14,grass,1st round,sanguinetti d.,kucera k.,63,157.0,3.0,tennis_data,2005
ordina open,2005-06-14,grass,1st round,ancic m.,logtens p.,21,286.0,3.0,tennis_data,2005
ordina open,2005-06-14,grass,1st round,schalken s.,phau b.,89,103.0,3.0,tennis_data,2005
ordina open,2005-06-14,grass,1st round,philippoussis m.,rochus c.,188,48.0,3.0,tennis_data,2005
nottingham open,2005-06-15,grass,2nd round,dent t.,rettenmaier t.,30,405.0,3.0,tennis_data,2005
nottingham open,2005-06-15,grass,2nd round,rochus o.,beck k.,36,45.0,3.0,tennis_data,2005
nottingham open,2005-06-15,grass,2nd round,mirnyi m.,lee h.t.,40,68.0,3.0,tennis_data,2005
nottingham open,2005-06-15,grass,2nd round,carlsen k.,hrbaty d.,52,24.0,3.0,tennis_data,2005
nottingham open,2005-06-15,grass,2nd round,gasquet r.,marray j.,27,274.0,3.0,tennis_data,2005
nottingham open,2005-06-15,grass,2nd round,johansson t.,berdych t.,18,43.0,3.0,tennis_data,2005
nottingham open,2005-06-15,grass,2nd round,srichaphan p.,vacek j.,37,285.0,3.0,tennis_data,2005
ordina open,2005-06-15,grass,2nd round,burgsmuller l.,robredo t.,101,13.0,3.0,tennis_data,2005
ordina open,2005-06-15,grass,2nd round,hernych j.,coria g.,77,14.0,3.0,tennis_data,2005
ordina open,2005-06-15,grass,2nd round,llodra m.,mathieu p.h.,65,60.0,3.0,tennis_data,2005
ordina open,2005-06-15,grass,2nd round,kohlschreiber p.,soderling r.,64,35.0,3.0,tennis_data,2005
nottingham open,2005-06-15,grass,2nd round,karlovic i.,ljubicic i.,59,17.0,3.0,tennis_data,2005
ordina open,2005-06-16,grass,2nd round,ancic m.,arthurs w.,21,86.0,3.0,tennis_data,2005
ordina open,2005-06-16,grass,2nd round,philippoussis m.,garcia-lopez g.,188,81.0,3.0,tennis_data,2005
ordina open,2005-06-16,grass,2nd round,sanguinetti d.,schalken s.,63,89.0,3.0,tennis_data,2005
ordina open,2005-06-16,grass,2nd round,bjorkman j.,benneteau j.,112,129.0,3.0,tennis_data,2005
nottingham open,2005-06-16,grass,quarterfinals,dent t.,johansson t.,30,18.0,3.0,tennis_data,2005
nottingham open,2005-06-16,grass,quarterfinals,rochus o.,karlovic i.,36,59.0,3.0,tennis_data,2005
nottingham open,2005-06-16,grass,quarterfinals,mirnyi m.,carlsen k.,40,52.0,3.0,tennis_data,2005
nottingham open,2005-06-16,grass,quarterfinals,gasquet r.,srichaphan p.,27,37.0,3.0,tennis_data,2005
nottingham open,2005-06-17,grass,semifinals,gasquet r.,dent t.,27,30.0,3.0,tennis_data,2005
nottingham open,2005-06-17,grass,semifinals,mirnyi m.,rochus o.,40,36.0,3.0,tennis_data,2005
ordina open,2005-06-17,grass,quarterfinals,hernych j.,kohlschreiber p.,77,64.0,3.0,tennis_data,2005
ordina open,2005-06-17,grass,quarterfinals,llodra m.,burgsmuller l.,65,101.0,3.0,tennis_data,2005
ordina open,2005-06-17,grass,quarterfinals,philippoussis m.,sanguinetti d.,188,63.0,3.0,tennis_data,2005
ordina open,2005-06-17,grass,quarterfinals,ancic m.,bjorkman j.,21,112.0,3.0,tennis_data,2005
ordina open,2005-06-18,grass,semifinals,ancic m.,hernych j.,21,77.0,3.0,tennis_data,2005
ordina open,2005-06-18,grass,semifinals,llodra m.,philippoussis m.,65,188.0,3.0,tennis_data,2005
nottingham open,2005-06-18,grass,the final,gasquet r.,mirnyi m.,27,40.0,3.0,tennis_data,2005
ordina open,2005-06-19,grass,the final,ancic m.,llodra m.,21,65.0,3.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,burgsmuller l.,puerta m.,91,11.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,bjorkman j.,morrison j.,97,107.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,safin m.,srichaphan p.,5,45.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,ferrero j.c.,delgado j.,31,212.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,monfils g.,okun n.,83,154.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,hrbaty d.,saulnier c.,25,48.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,mayer f.,ventura s.,57,110.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,hernych j.,blake j.,66,102.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,johansson j.,montanes a.,10,82.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,lisnard j.r.,hernandez o.,98,80.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,gimelstob j.,garcia a.,123,169.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,massu n.,sargsian s.,29,92.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,philippoussis m.,beck k.,142,43.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,ancic m.,summerer t.,17,178.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,davydenko n.,draper s.,7,787.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,kiefer n.,benneteau j.,26,126.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,rusedski g.,martin a.,40,52.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,berdych t.,dupuis a.,49,116.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,di mauro a.,goodall j.,93,313.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,sherwood d.,mello r.,261,54.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,lopez f.,phau b.,33,103.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,federer r.,mathieu p.,1,58.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,hewitt l.,rochus c.,2,47.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,dent t.,norman d.,30,105.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,minar i.,tabara m.,99,109.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,zib t.,acasuso j.,62,46.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,lee h.t.,enqvist t.,67,131.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,youzhny m.,baghdatis m.,34,90.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,kim k.,bogdanovic a.,71,195.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,verdasco f.,robredo t.,59,14.0,5.0,tennis_data,2005
wimbledon,2005-06-20,grass,1st round,gonzalez f.,mackin a.,24,218.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,hanescu v.,carlsen k.,60,50.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,elseneer g.,starace p.,191,86.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,popp a.,haehnel j.,134,106.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,arthurs w.,volandri f.,85,32.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,garcia-lopez g.,ferrer d.,81,15.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,djokovic n.,monaco j.,128,68.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,tipsarevic j.,haas t.,108,23.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,muller g.,mantilla f.,69,76.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,kucera k.,horna l.,157,55.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,nadal r.,spadea v.,3,39.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,mirnyi m.,schuettler r.,36,72.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,johansson t.,ulihrach b.,22,119.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,nalbandian d.,sluiter r.,19,118.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,pavel a.,karanusic r.,41,179.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,gasquet r.,kohlschreiber p.,20,61.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,rochus o.,goldstein p.,35,101.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,henman t.,nieminen j.,9,70.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,murray a.,bastl g.,312,146.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,coria g.,behrend t.,18,84.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,lu y.h.,clement a.,153,121.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,santoro f.,wawrinka s.,53,74.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,calatrava a.,ketola t.,125,225.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,novak j.,wessels p.,28,79.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,bracciali d.,karlovic i.,120,56.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,stepanek r.,ginepri r.,13,73.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,udomchoke d.,koubek s.,161,78.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,roddick a.,vanek j.,4,100.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,sanguinetti d.,seppi a.,64,88.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,andreev i.,soderling r.,42,37.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,tursunov d.,almagro n.,152,77.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,malisse x.,marray j.,51,272.0,5.0,tennis_data,2005
wimbledon,2005-06-21,grass,1st round,melzer j.,ljubicic i.,38,16.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,kiefer n.,di mauro a.,26,93.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,monfils g.,hrbaty d.,83,25.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,johansson j.,rusedski g.,10,40.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,mayer f.,verdasco f.,57,59.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,ancic m.,udomchoke d.,17,161.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,youzhny m.,lisnard j.r.,34,98.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,hewitt l.,hernych j.,2,66.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,gonzalez f.,zib t.,24,62.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,gimelstob j.,massu n.,123,29.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,federer r.,minar i.,1,99.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,safin m.,philippoussis m.,5,142.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,dent t.,kim k.,30,71.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,berdych t.,burgsmuller l.,49,91.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,lopez f.,sherwood d.,33,261.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,ferrero j.c.,lee h.t.,31,67.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,1st round,grosjean s.,llodra m.,27,75.0,5.0,tennis_data,2005
wimbledon,2005-06-22,grass,2nd round,bjorkman j.,davydenko n.,97,7.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,melzer j.,calatrava a.,38,125.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,nalbandian d.,kucera k.,19,157.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,murray a.,stepanek r.,312,13.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,djokovic n.,garcia-lopez g.,128,81.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,grosjean s.,hanescu v.,27,60.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,tipsarevic j.,lu y.h.,108,153.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,johansson t.,pavel a.,22,41.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,novak j.,santoro f.,28,53.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,muller g.,nadal r.,69,3.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,popp a.,arthurs w.,134,85.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,mirnyi m.,rochus o.,36,35.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,tursunov d.,henman t.,152,9.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,gasquet r.,elseneer g.,20,191.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,andreev i.,sanguinetti d.,42,64.0,5.0,tennis_data,2005
wimbledon,2005-06-23,grass,2nd round,coria g.,malisse x.,18,51.0,5.0,tennis_data,2005
wimbledon,2005-06-24,grass,3rd round,ancic m.,monfils g.,17,83.0,5.0,tennis_data,2005
wimbledon,2005-06-24,grass,3rd round,gonzalez f.,johansson j.,24,10.0,5.0,tennis_data,2005
wimbledon,2005-06-24,grass,3rd round,dent t.,berdych t.,30,49.0,5.0,tennis_data,2005
wimbledon,2005-06-24,grass,3rd round,lopez f.,safin m.,33,5.0,5.0,tennis_data,2005
wimbledon,2005-06-24,grass,2nd round,roddick a.,bracciali d.,4,120.0,5.0,tennis_data,2005
wimbledon,2005-06-24,grass,3rd round,hewitt l.,gimelstob j.,2,123.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,nalbandian d.,murray a.,19,312.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,coria g.,melzer j.,18,38.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,gasquet r.,muller g.,20,69.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,johansson t.,tipsarevic j.,22,108.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,roddick a.,andreev i.,4,42.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,federer r.,kiefer n.,1,26.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,grosjean s.,djokovic n.,27,128.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,tursunov d.,popp a.,152,134.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,mirnyi m.,novak j.,36,28.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,ferrero j.c.,mayer f.,31,57.0,5.0,tennis_data,2005
wimbledon,2005-06-25,grass,3rd round,youzhny m.,bjorkman j.,34,97.0,5.0,tennis_data,2005
wimbledon,2005-06-27,grass,4th round,grosjean s.,tursunov d.,27,152.0,5.0,tennis_data,2005
wimbledon,2005-06-27,grass,4th round,federer r.,ferrero j.c.,1,31.0,5.0,tennis_data,2005
wimbledon,2005-06-27,grass,4th round,gonzalez f.,youzhny m.,24,34.0,5.0,tennis_data,2005
wimbledon,2005-06-27,grass,4th round,roddick a.,coria g.,4,18.0,5.0,tennis_data,2005
wimbledon,2005-06-27,grass,4th round,lopez f.,ancic m.,33,17.0,3.0,tennis_data,2005
wimbledon,2005-06-27,grass,4th round,johansson t.,mirnyi m.,22,36.0,5.0,tennis_data,2005
wimbledon,2005-06-27,grass,4th round,nalbandian d.,gasquet r.,19,20.0,5.0,tennis_data,2005
wimbledon,2005-06-27,grass,4th round,hewitt l.,dent t.,2,30.0,5.0,tennis_data,2005
wimbledon,2005-06-29,grass,quarterfinals,federer r.,gonzalez f.,1,24.0,5.0,tennis_data,2005
wimbledon,2005-06-29,grass,quarterfinals,hewitt l.,lopez f.,2,33.0,5.0,tennis_data,2005
wimbledon,2005-06-29,grass,quarterfinals,johansson t.,nalbandian d.,22,19.0,5.0,tennis_data,2005
wimbledon,2005-06-29,grass,quarterfinals,roddick a.,grosjean s.,4,27.0,5.0,tennis_data,2005
wimbledon,2005-07-01,grass,semifinals,federer r.,hewitt l.,1,2.0,5.0,tennis_data,2005
